Date,Time,Blaine_After_HPGR
9/25/2021,8:45,1998
9/25/2021,12:45,1774
9/25/2021,14:45,1939
9/25/2021,16:45,1959
9/25/2021,18:45,1939
9/25/2021,20:45,1959
9/25/2021,23:00,1939
9/26/2021,0:45,1959
9/26/2021,2:55,1959
9/26/2021,4:45,1998
9/26/2021,6:45,1858
9/26/2021,8:45,1919
9/26/2021,10:45,1939
9/26/2021,14:45,1774
9/26/2021,16:45,1899
9/26/2021,18:45,1879
9/26/2021,20:45,1817
9/27/2021,0:45,1879
9/27/2021,2:45,1939
9/27/2021,4:45,1899
9/27/2021,6:45,1817
9/27/2021,8:45,1919
9/27/2021,10:45,1899
9/27/2021,16:45,1838
9/27/2021,18:45,1817
9/27/2021,20:45,1817
9/27/2021,22:55,1795
9/28/2021,2:45,1879
9/28/2021,4:45,1919
9/28/2021,6:45,1899
9/28/2021,8:45,1817
9/28/2021,12:45,1838
9/28/2021,14:45,1838
9/28/2021,16:45,1879
9/28/2021,20:45,1817
9/28/2021,22:45,1795
9/29/2021,1:00,1817
9/29/2021,2:45,1879
9/29/2021,4:45,1919
9/29/2021,6:45,1838
9/29/2021,8:45,1838
9/29/2021,12:45,1879
9/29/2021,14:45,1939
9/29/2021,16:45,1817
9/29/2021,18:45,1838
9/29/2021,20:45,1959
9/29/2021,22:45,1879
9/30/2021,0:45,1817
9/30/2021,2:45,1879
9/30/2021,4:45,1752
9/30/2021,6:45,1858
9/30/2021,8:45,1858
9/30/2021,10:45,1838
9/30/2021,12:45,1919
9/30/2021,14:45,1959
9/30/2021,18:45,1879
9/30/2021,20:45,1858
9/30/2021,22:45,1899
10/1/2021,0:45,1858
10/1/2021,2:45,1838
10/1/2021,4:45,1838
10/1/2021,6:45,1879
10/1/2021,8:45,1858
10/1/2021,10:45,1795
10/1/2021,12:45,1858
10/1/2021,14:45,1879
10/1/2021,16:45,1879
10/1/2021,18:45,1899
10/1/2021,20:45,1899
10/1/2021,22:45,1858
10/2/2021,0:45,1899
10/2/2021,2:45,1899
10/2/2021,4:45,1858
10/2/2021,8:45,1795
10/2/2021,10:45,1838
10/2/2021,12:55,1795
10/2/2021,14:45,1879
10/2/2021,16:45,1838
10/2/2021,18:45,1879
10/2/2021,20:45,1919
10/2/2021,22:45,1838
10/3/2021,0:45,1879
10/3/2021,2:45,1939
10/3/2021,4:45,1774
10/3/2021,6:45,1774
10/3/2021,8:45,1899
10/3/2021,10:45,1795
10/3/2021,16:45,1899
10/3/2021,18:45,1899
10/3/2021,20:45,1879
10/3/2021,22:45,1858
10/4/2021,0:45,1858
10/4/2021,2:45,1879
10/4/2021,4:45,1899
10/4/2021,6:45,1858
10/4/2021,10:45,1817
10/4/2021,12:40,1959
10/4/2021,14:45,1858
10/4/2021,16:45,1774
10/4/2021,18:45,1838
10/4/2021,20:45,1774
10/4/2021,22:45,1838
10/5/2021,0:45,1795
10/5/2021,2:45,1858
10/5/2021,4:45,1795
10/5/2021,8:45,1795
10/5/2021,12:45,1939
10/5/2021,14:45,1838
10/5/2021,18:45,1838
10/5/2021,20:45,1838
10/6/2021,0:45,1858
10/6/2021,2:45,1795
10/6/2021,4:45,1879
10/6/2021,8:55,1879
10/6/2021,12:45,1899
10/6/2021,14:45,1899
10/6/2021,16:45,1858
10/6/2021,18:45,1858
10/6/2021,22:45,1774
10/7/2021,0:45,1899
10/7/2021,2:45,1879
10/7/2021,4:45,1838
10/7/2021,6:45,1838
10/7/2021,8:55,1708
10/7/2021,10:45,1774
10/7/2021,12:50,1978
10/7/2021,18:45,1879
10/8/2021,0:45,1879
10/8/2021,2:45,1858
10/8/2021,4:45,1879
10/8/2021,6:45,1879
10/8/2021,8:45,1858
10/8/2021,10:45,1838
10/8/2021,12:45,1899
10/8/2021,14:45,1858
10/8/2021,16:45,1959
10/8/2021,18:45,1879
10/8/2021,20:45,1939
10/8/2021,22:45,1838
10/9/2021,0:45,1879
10/9/2021,2:45,1858
10/9/2021,4:45,1879
10/9/2021,6:45,1879
10/9/2021,8:45,2017
10/9/2021,10:45,1879
10/9/2021,12:45,1879
10/9/2021,14:45,1879
10/9/2021,16:45,1858
10/9/2021,18:45,1879
10/9/2021,20:45,1899
10/9/2021,22:45,1858
10/10/2021,0:45,1919
10/10/2021,2:45,1858
10/10/2021,4:45,1817
10/10/2021,6:45,1858
10/10/2021,10:45,1858
10/10/2021,12:45,1858
10/10/2021,14:45,1795
10/10/2021,16:45,1959
10/10/2021,18:45,1858
10/10/2021,20:45,1899
10/10/2021,22:45,1939
10/11/2021,0:45,1899
10/11/2021,3:00,1919
10/11/2021,4:45,1858
10/11/2021,6:45,2036
10/12/2021,0:45,1817
10/12/2021,2:45,1858
10/12/2021,6:45,1879
10/12/2021,10:45,1838
10/12/2021,12:45,1879
10/13/2021,2:45,1899
10/13/2021,4:45,1899
10/13/2021,8:45,1858
10/13/2021,10:45,1919
10/13/2021,12:45,1858
10/13/2021,14:45,1795
10/13/2021,16:45,1919
10/13/2021,18:45,1899
10/13/2021,20:45,1817
10/13/2021,22:45,1838
10/14/2021,0:45,1817
10/14/2021,2:45,1817
10/14/2021,4:45,1858
10/14/2021,8:45,1858
10/14/2021,10:45,1838
10/14/2021,12:45,1795
10/14/2021,14:45,1838
10/14/2021,16:45,1838
10/14/2021,20:45,1899
10/14/2021,22:45,1752
10/15/2021,4:45,1838
10/15/2021,8:45,1817
10/15/2021,10:45,1838
10/15/2021,12:45,1858
10/15/2021,14:45,1838
10/15/2021,16:45,1774
10/15/2021,18:45,1838
10/15/2021,20:45,1879
10/15/2021,22:45,1858
10/16/2021,0:45,1817
10/16/2021,2:45,1838
10/16/2021,6:45,1795
10/16/2021,8:45,1730
10/16/2021,12:45,1774
10/16/2021,15:00,1817
10/16/2021,16:45,1858
10/16/2021,18:45,1879
10/16/2021,20:45,1879
10/17/2021,0:45,1817
10/17/2021,2:45,1795
10/17/2021,4:45,1662
10/17/2021,6:45,1838
10/17/2021,8:45,1899
10/17/2021,10:45,1795
10/17/2021,12:45,1858
10/17/2021,14:45,1838
10/17/2021,16:45,1817
10/17/2021,18:45,1858
10/17/2021,22:45,1795
10/18/2021,0:45,1899
10/18/2021,2:45,1858
10/18/2021,4:45,1899
10/18/2021,6:45,1879
10/18/2021,8:45,1774
10/18/2021,10:45,1899
10/18/2021,12:45,1838
10/18/2021,14:45,1899
10/18/2021,16:45,1899
10/18/2021,18:45,1858
10/18/2021,20:45,1879
10/18/2021,22:45,1879
10/19/2021,0:45,1838
10/19/2021,2:45,1817
10/19/2021,4:45,1858
10/19/2021,7:00,1858
10/19/2021,8:45,1879
10/19/2021,10:45,1879
10/19/2021,12:45,1919
10/19/2021,14:45,1919
10/19/2021,16:45,1858
10/19/2021,18:45,1838
10/19/2021,22:45,1817
10/20/2021,0:45,1817
10/20/2021,2:45,1858
10/20/2021,4:45,1939
10/20/2021,6:45,1817
10/20/2021,8:45,1879
10/20/2021,10:45,1752
10/20/2021,12:45,1899
10/20/2021,14:45,1919
10/20/2021,16:45,1858
10/20/2021,18:45,1774
10/20/2021,20:45,1838
10/20/2021,22:45,1817
10/21/2021,0:45,1879
10/21/2021,2:45,1838
10/21/2021,4:45,1879
10/21/2021,6:45,1795
10/21/2021,8:45,1879
10/21/2021,12:45,1795
10/21/2021,14:45,1795
10/21/2021,16:45,1639
10/21/2021,18:45,1752
10/21/2021,20:50,1795
10/21/2021,22:45,1838
10/22/2021,0:45,1838
10/22/2021,2:45,1879
10/22/2021,4:45,1899
10/22/2021,6:45,1858
10/22/2021,8:45,1795
10/22/2021,10:45,1858
10/22/2021,12:45,1752
10/22/2021,14:45,1795
10/22/2021,20:45,1817
10/22/2021,22:50,1685
10/23/2021,0:45,1817
10/23/2021,4:45,1879
10/23/2021,6:45,1817
10/23/2021,10:45,1817
10/23/2021,12:45,1838
10/23/2021,14:45,1838
10/23/2021,18:45,1774
10/23/2021,20:45,1730
10/23/2021,22:45,1774
10/24/2021,0:45,1730
10/24/2021,2:45,1662
10/24/2021,4:45,1774
10/24/2021,6:45,1752
10/24/2021,8:45,1752
10/24/2021,10:45,1685
10/24/2021,12:45,1838
10/24/2021,14:45,1730
10/24/2021,20:45,1795
10/24/2021,22:55,1774
10/25/2021,0:45,1795
10/25/2021,2:45,1752
10/25/2021,4:45,1752
10/25/2021,6:45,1795
10/25/2021,10:45,1685
10/25/2021,12:45,1795
10/25/2021,14:45,1774
10/25/2021,16:45,1838
10/25/2021,20:45,1858
10/25/2021,22:50,1838
10/26/2021,0:45,1817
10/26/2021,2:45,1774
10/26/2021,4:45,1730
10/26/2021,6:45,1774
10/26/2021,9:00,1685
10/26/2021,10:45,1879
10/26/2021,12:45,1858
10/26/2021,14:45,1795
10/26/2021,16:45,1730
10/26/2021,18:50,1774
10/26/2021,20:45,1817
10/26/2021,22:45,1795
10/27/2021,0:45,1752
10/27/2021,2:45,1752
10/27/2021,4:45,1708
10/27/2021,6:45,1817
10/27/2021,8:45,1685
10/27/2021,10:45,1752
10/27/2021,13:45,1919
10/27/2021,14:45,1774
10/27/2021,16:45,1795
10/27/2021,18:45,1795
10/27/2021,22:45,1817
10/28/2021,0:45,1730
10/28/2021,4:45,1858
10/28/2021,8:45,1858
10/28/2021,11:15,1879
10/28/2021,14:45,1817
10/28/2021,16:45,1817
10/28/2021,18:45,1817
10/28/2021,20:45,1774
10/28/2021,22:45,1838
10/29/2021,2:45,1752
10/29/2021,4:45,1838
10/29/2021,6:45,1838
10/29/2021,8:45,1838
10/29/2021,10:45,1795
10/29/2021,14:45,1838
10/29/2021,16:45,1817
10/29/2021,18:45,1838
10/29/2021,20:45,1838
10/29/2021,22:45,1838
10/30/2021,0:45,1858
10/30/2021,2:45,1730
10/30/2021,4:45,1879
10/30/2021,6:45,1838
10/30/2021,8:45,1838
10/30/2021,12:45,1774
10/30/2021,18:45,1858
10/30/2021,20:45,1899
10/30/2021,22:45,1858
10/31/2021,0:50,1838
10/31/2021,2:45,1858
10/31/2021,4:45,1858
10/31/2021,6:45,1838
10/31/2021,8:45,1879
10/31/2021,10:45,1838
10/31/2021,12:45,1838
10/31/2021,16:45,1919
10/31/2021,18:45,1838
10/31/2021,20:45,1795
10/31/2021,22:45,1858
11/1/2021,0:45,1899
11/1/2021,2:45,1730
11/1/2021,4:45,1858
11/1/2021,8:45,1858
11/1/2021,10:45,1817
11/1/2021,12:45,1919
11/1/2021,16:45,1919
11/1/2021,18:45,1899
11/1/2021,20:45,1708
11/2/2021,0:45,1858
11/2/2021,4:45,1838
11/2/2021,6:45,1858
11/2/2021,8:45,1774
11/2/2021,10:45,1919
11/2/2021,12:45,1858
11/2/2021,14:45,1899
11/2/2021,16:45,1858
11/2/2021,18:45,1708
11/2/2021,20:45,1879
11/3/2021,0:45,1858
11/3/2021,2:45,1838
11/3/2021,4:45,1795
11/3/2021,6:45,1774
11/3/2021,8:45,1838
11/3/2021,10:45,1838
11/3/2021,12:45,1919
11/3/2021,14:45,1817
11/3/2021,16:45,1774
11/3/2021,18:45,1795
11/3/2021,20:45,1838
11/3/2021,22:45,1838
11/4/2021,0:50,1795
11/4/2021,4:45,1639
11/4/2021,6:45,1774
11/4/2021,8:45,1730
11/4/2021,10:45,1752
11/4/2021,15:00,1774
11/4/2021,16:45,1795
11/4/2021,18:45,1730
11/4/2021,20:55,1858
11/4/2021,22:45,1858
11/5/2021,0:45,1817
11/5/2021,2:45,1858
11/5/2021,4:55,1795
11/5/2021,6:45,1774
11/5/2021,8:45,1817
11/5/2021,12:45,1838
11/5/2021,14:55,1752
11/5/2021,16:45,1838
11/5/2021,18:40,1730
11/5/2021,20:45,1774
11/5/2021,22:45,1708
11/6/2021,0:45,1795
11/6/2021,2:45,1708
11/6/2021,6:45,1752
11/6/2021,8:45,1838
11/6/2021,10:45,1774
11/6/2021,14:45,1708
11/6/2021,16:45,1795
11/6/2021,18:45,1838
11/6/2021,22:45,1708
11/7/2021,0:45,1730
11/7/2021,2:45,1817
11/7/2021,4:45,1752
11/7/2021,6:45,1795
11/7/2021,8:45,1752
11/7/2021,10:45,1730
11/7/2021,12:45,1708
11/7/2021,14:45,1730
11/7/2021,16:45,1752
11/7/2021,18:45,1817
11/7/2021,20:45,1708
11/7/2021,22:45,1817
11/8/2021,0:45,1730
11/8/2021,2:45,1795
11/8/2021,4:45,1639
11/8/2021,6:55,1752
11/8/2021,8:45,1774
11/8/2021,10:45,1708
11/8/2021,12:45,1774
11/8/2021,16:45,1774
11/8/2021,18:45,1858
11/8/2021,20:45,1752
11/8/2021,22:45,1752
11/9/2021,0:45,1795
11/9/2021,4:45,1858
11/9/2021,8:45,1817
11/9/2021,10:45,1838
11/9/2021,12:45,1817
11/9/2021,14:45,1795
11/9/2021,16:45,1838
11/9/2021,18:45,1817
11/9/2021,20:45,1795
11/9/2021,22:45,1858
11/10/2021,0:45,1879
11/10/2021,2:45,1838
11/10/2021,4:45,1817
11/10/2021,6:45,1795
11/10/2021,8:45,1795
11/10/2021,12:45,1795
11/10/2021,14:45,1817
11/10/2021,16:45,1817
11/10/2021,18:45,1817
11/10/2021,20:45,1817
11/10/2021,22:45,1858
11/11/2021,0:45,1858
11/11/2021,2:45,1838
11/11/2021,4:45,1838
11/11/2021,6:45,1919
11/11/2021,8:45,1858
11/11/2021,10:45,1838
11/11/2021,12:45,1919
11/11/2021,16:45,1838
11/11/2021,18:45,1899
11/11/2021,20:45,1879
11/11/2021,22:45,1899
11/12/2021,0:45,1879
11/12/2021,2:45,1730
11/12/2021,4:45,1774
11/12/2021,6:45,1817
11/12/2021,8:45,1795
11/12/2021,10:45,1939
11/12/2021,12:45,1858
11/12/2021,16:45,1858
11/12/2021,18:45,1879
11/12/2021,20:45,1919
11/12/2021,22:45,1752
11/13/2021,0:45,1817
11/13/2021,2:45,1879
11/13/2021,4:45,1752
11/13/2021,8:45,1919
11/14/2021,4:45,1838
11/14/2021,6:45,1939
11/14/2021,8:45,1939
11/14/2021,10:45,1939
11/14/2021,12:45,1879
11/14/2021,14:45,1939
11/14/2021,16:45,1879
11/14/2021,18:45,1919
11/14/2021,20:45,1919
11/14/2021,22:45,1858
11/15/2021,0:45,1899
11/15/2021,4:45,1899
11/15/2021,6:55,1879
11/15/2021,8:45,1838
11/15/2021,10:45,1858
11/15/2021,12:45,1752
11/15/2021,16:45,1858
11/15/2021,18:45,1939
11/15/2021,20:45,1919
11/15/2021,22:45,1879
11/16/2021,0:45,1879
11/16/2021,2:45,1879
11/16/2021,4:45,1899
11/16/2021,6:45,1858
11/16/2021,8:45,1899
11/16/2021,10:45,1858
11/16/2021,12:45,1795
11/16/2021,14:45,1858
11/16/2021,16:45,1899
11/16/2021,18:45,1919
11/16/2021,20:45,1919
11/16/2021,22:45,1899
11/17/2021,0:45,1939
11/17/2021,2:45,1858
11/17/2021,5:00,1919
11/17/2021,8:45,1858
11/17/2021,10:45,1919
11/17/2021,12:45,1858
11/17/2021,14:45,1919
11/17/2021,16:45,1817
11/17/2021,18:45,1858
11/17/2021,20:45,1639
11/17/2021,22:45,1899
11/18/2021,2:45,1817
11/18/2021,4:45,1879
11/18/2021,6:45,1879
11/18/2021,8:45,1939
11/18/2021,10:45,1817
11/18/2021,12:45,1879
11/18/2021,14:45,1795
11/18/2021,16:45,1858
11/18/2021,18:45,1858
11/18/2021,20:45,1817
11/18/2021,22:45,1919
11/19/2021,0:45,1899
11/19/2021,2:45,1838
11/19/2021,4:45,1752
11/19/2021,8:45,1858
11/19/2021,10:45,1817
11/19/2021,12:45,1899
11/19/2021,14:45,1838
11/19/2021,16:45,1879
11/19/2021,18:45,1919
11/19/2021,20:45,1879
11/24/2021,2:45,1708
11/24/2021,12:45,1752
11/24/2021,20:45,1919
11/24/2021,22:45,1752
11/25/2021,0:45,1838
11/25/2021,16:50,1708
11/25/2021,18:45,1795
11/26/2021,0:45,1879
11/26/2021,2:45,1817
11/26/2021,4:45,1838
11/26/2021,6:45,1817
11/26/2021,8:45,1899
11/26/2021,10:45,1838
11/26/2021,12:45,1899
11/26/2021,14:45,1817
11/26/2021,16:45,1858
11/26/2021,18:45,1752
11/26/2021,20:45,1879
11/26/2021,22:45,1752
11/27/2021,0:45,1919
11/27/2021,2:45,1795
11/27/2021,5:05,1838
11/27/2021,6:45,1752
11/27/2021,8:45,1858
11/27/2021,10:45,1752
11/27/2021,12:45,1774
11/27/2021,14:45,1858
11/27/2021,20:45,1774
11/28/2021,0:45,1817
11/28/2021,2:45,1774
11/28/2021,4:45,1662
11/28/2021,6:45,1817
11/28/2021,10:45,1838
11/28/2021,12:45,1817
11/28/2021,14:45,1615
11/28/2021,16:45,1774
11/28/2021,18:45,1838
11/28/2021,20:45,1708
11/28/2021,22:45,1752
11/29/2021,0:45,1752
11/29/2021,2:45,1774
11/29/2021,4:45,1708
11/29/2021,6:45,1730
11/29/2021,10:45,1752
11/29/2021,12:45,1730
11/29/2021,14:45,1752
11/29/2021,16:45,1685
11/29/2021,20:45,1774
11/29/2021,22:45,1708
11/30/2021,0:45,1752
11/30/2021,4:45,1730
11/30/2021,6:45,1752
11/30/2021,8:45,1817
11/30/2021,10:45,1730
11/30/2021,12:45,1752
11/30/2021,14:45,1774
11/30/2021,16:45,1752
11/30/2021,18:55,1774
11/30/2021,20:45,1774
11/30/2021,22:45,1752
12/1/2021,0:45,1795
12/1/2021,4:45,1817
12/1/2021,8:45,1685
12/1/2021,15:00,1708
12/1/2021,17:10,1774
12/1/2021,20:45,1708
12/1/2021,22:45,1752
12/2/2021,0:45,1730
12/2/2021,2:45,1662
12/2/2021,4:45,1774
12/2/2021,10:45,1752
12/2/2021,12:45,1795
12/2/2021,14:45,1752
12/2/2021,16:45,1752
12/2/2021,18:45,1730
12/2/2021,20:45,1662
12/2/2021,22:55,1795
12/3/2021,0:45,1752
12/3/2021,2:45,1708
12/3/2021,4:45,1795
12/3/2021,6:45,1752
12/3/2021,10:45,1730
12/3/2021,12:45,1730
12/3/2021,14:45,1708
12/3/2021,16:45,1708
12/3/2021,18:45,1774
12/3/2021,20:45,1685
12/3/2021,22:45,1795
12/4/2021,0:45,1858
12/4/2021,2:45,1752
12/4/2021,8:45,1752
12/4/2021,12:45,1708
12/4/2021,14:45,1685
12/4/2021,16:45,1730
12/4/2021,18:45,1708
12/4/2021,20:45,1685
12/4/2021,22:45,1730
12/5/2021,0:45,1752
12/5/2021,2:45,1752
12/5/2021,4:45,1662
12/5/2021,6:45,1615
12/5/2021,8:45,1730
12/5/2021,10:45,1708
12/5/2021,12:45,1662
12/5/2021,16:45,1730
12/5/2021,18:45,1639
12/5/2021,20:45,1708
12/5/2021,22:45,1615
12/6/2021,0:45,1685
12/6/2021,2:45,1662
12/6/2021,4:45,1708
12/6/2021,6:45,1662
12/6/2021,8:45,1542
12/6/2021,10:45,1685
12/6/2021,12:45,1708
12/6/2021,14:45,1685
12/6/2021,18:45,1685
12/6/2021,20:45,1730
12/6/2021,22:45,1685
12/7/2021,0:45,1708
12/7/2021,2:45,1774
12/7/2021,4:45,1662
12/7/2021,6:45,1591
12/7/2021,8:45,1730
12/7/2021,12:45,1708
12/7/2021,14:45,1662
12/7/2021,18:45,1517
12/7/2021,20:45,1662
12/7/2021,22:45,1685
12/8/2021,0:45,1685
12/8/2021,2:45,1615
12/8/2021,4:45,1567
12/8/2021,6:45,1615
12/8/2021,8:45,1662
12/8/2021,10:45,1591
12/8/2021,14:45,1615
12/8/2021,16:45,1708
12/8/2021,18:45,1615
12/8/2021,20:45,1662
12/8/2021,22:45,1708
12/9/2021,0:45,1730
12/9/2021,2:45,1567
12/9/2021,4:45,1615
12/9/2021,6:45,1662
12/9/2021,10:45,1730
12/9/2021,12:45,1567
12/9/2021,14:45,1685
12/9/2021,16:45,1730
12/9/2021,18:45,1685
12/9/2021,20:45,1662
12/9/2021,22:45,1567
12/10/2021,2:45,1615
12/10/2021,4:45,1685
12/10/2021,6:45,1685
12/10/2021,8:45,1662
12/10/2021,10:45,1517
12/10/2021,12:55,1662
12/10/2021,14:45,1299
12/10/2021,16:45,1639
12/10/2021,18:45,1591
12/10/2021,20:45,1615
12/10/2021,22:45,1517
12/11/2021,0:45,1662
12/11/2021,4:45,1685
12/11/2021,8:45,1662
12/11/2021,11:00,1615
12/11/2021,12:45,1774
12/11/2021,14:45,1752
12/11/2021,18:45,1730
12/11/2021,20:45,1567
12/11/2021,22:45,1708
12/12/2021,0:45,1685
12/12/2021,4:45,1817
12/12/2021,6:45,1817
12/12/2021,8:45,1639
12/12/2021,10:45,1662
12/12/2021,12:45,1752
12/12/2021,14:45,1752
12/12/2021,16:45,1730
12/12/2021,20:45,1685
12/12/2021,22:45,1685
12/13/2021,0:45,1752
12/13/2021,2:45,1752
12/13/2021,4:45,1730
12/14/2021,0:45,1752
12/14/2021,3:00,1639
12/14/2021,4:45,1708
12/14/2021,6:45,1774
12/14/2021,8:45,1639
12/14/2021,12:45,1639
12/14/2021,14:45,1685
12/14/2021,18:45,1662
12/14/2021,20:45,1774
12/14/2021,22:45,1730
12/15/2021,0:45,1795
12/15/2021,2:45,1639
12/15/2021,4:45,1591
12/15/2021,6:45,1708
12/15/2021,8:45,1795
12/15/2021,10:45,1817
12/15/2021,14:45,1615
12/15/2021,16:45,1662
12/15/2021,18:45,1685
12/15/2021,22:45,1685
12/16/2021,0:45,1708
12/16/2021,4:45,1752
12/16/2021,6:45,1838
12/16/2021,8:45,1639
12/16/2021,12:45,1662
12/16/2021,14:45,1708
12/16/2021,16:45,1639
12/16/2021,18:45,1730
12/16/2021,20:45,1708
12/16/2021,22:45,1662
12/17/2021,0:45,1685
12/17/2021,2:45,1662
12/17/2021,4:45,1752
12/17/2021,8:45,1567
12/17/2021,10:45,1774
12/17/2021,14:45,1708
12/17/2021,16:45,1730
12/17/2021,18:45,1685
12/17/2021,20:45,1708
12/17/2021,22:45,1730
12/18/2021,0:45,1730
12/18/2021,2:45,1708
12/18/2021,4:45,1752
12/18/2021,8:45,1774
12/18/2021,10:50,1685
12/18/2021,12:45,1752
12/18/2021,14:45,1752
12/18/2021,16:45,1662
12/18/2021,18:45,1639
12/18/2021,20:45,1730
12/18/2021,22:45,1685
12/19/2021,0:45,1662
12/19/2021,2:45,1662
12/19/2021,4:45,1685
12/19/2021,6:45,1708
12/19/2021,8:45,1685
12/19/2021,10:45,1730
12/19/2021,12:45,1730
12/19/2021,14:45,1730
12/19/2021,16:45,1730
12/19/2021,18:45,1730
12/19/2021,20:45,1615
12/19/2021,22:45,1685
12/20/2021,0:45,1774
12/20/2021,2:45,1685
12/20/2021,4:45,1774
12/20/2021,6:45,1708
12/20/2021,8:45,1708
12/20/2021,10:45,1708
12/20/2021,14:45,1752
12/20/2021,16:45,1817
12/20/2021,18:45,1774
12/20/2021,20:45,1730
12/20/2021,22:45,1774
12/21/2021,0:45,1685
12/21/2021,2:45,1685
12/21/2021,4:45,1708
12/21/2021,6:45,1708
12/21/2021,10:45,1730
12/21/2021,12:45,1752
12/21/2021,14:45,1685
12/21/2021,16:45,1662
12/21/2021,18:45,1708
12/21/2021,20:45,1730
12/21/2021,22:45,1752
12/22/2021,0:45,1730
12/22/2021,2:45,1639
12/22/2021,4:45,1567
12/22/2021,6:45,1639
12/22/2021,8:45,1685
12/22/2021,10:45,1591
12/22/2021,12:45,1730
12/22/2021,14:45,1685
12/22/2021,16:45,1752
12/22/2021,18:45,1752
12/22/2021,20:45,1752
12/22/2021,22:45,1752
12/23/2021,0:45,1795
12/23/2021,2:45,1752
12/23/2021,4:45,1752
12/23/2021,6:45,1685
12/23/2021,8:55,1774
12/23/2021,10:45,1708
12/23/2021,12:45,1752
12/23/2021,14:45,1662
12/23/2021,16:45,1817
12/23/2021,18:45,1730
12/23/2021,20:45,1752
12/23/2021,22:45,1795
12/24/2021,0:45,1708
12/24/2021,2:45,1730
12/24/2021,4:45,1730
12/24/2021,8:45,1774
12/24/2021,10:45,1774
12/24/2021,14:45,1795
12/24/2021,16:45,1730
12/24/2021,18:45,1685
12/24/2021,20:45,1774
12/24/2021,22:45,1795
12/25/2021,0:45,1795
12/25/2021,4:45,1817
12/25/2021,6:45,1919
12/25/2021,8:45,1817
12/25/2021,12:45,1752
12/25/2021,14:45,1858
12/25/2021,16:45,1879
12/25/2021,18:45,1752
12/25/2021,20:45,1838
12/25/2021,23:05,1774
12/26/2021,0:45,1795
12/26/2021,2:45,1795
12/26/2021,4:45,1774
12/26/2021,6:45,1838
12/26/2021,8:45,1838
12/26/2021,12:45,1817
12/26/2021,14:45,1752
12/26/2021,16:45,1838
12/26/2021,18:45,1879
12/26/2021,20:45,1752
12/26/2021,22:45,1774
12/27/2021,0:45,1817
12/27/2021,2:55,1817
12/27/2021,4:45,1708
12/27/2021,6:45,1774
12/27/2021,8:45,1685
12/27/2021,11:00,1838
12/27/2021,12:45,1795
12/27/2021,16:45,1817
12/27/2021,18:45,1795
12/27/2021,20:45,1795
12/27/2021,22:45,1752
12/28/2021,0:45,1838
12/28/2021,4:45,1774
12/28/2021,6:45,1838
12/28/2021,10:45,1708
12/28/2021,12:45,1817
12/28/2021,14:45,1708
12/28/2021,16:45,1795
12/28/2021,18:45,1774
12/28/2021,20:45,1774
12/28/2021,22:45,1838
12/29/2021,0:45,1774
12/29/2021,2:45,1795
12/29/2021,4:51,1774
12/29/2021,6:45,1817
12/29/2021,8:45,1774
12/29/2021,10:45,1774
12/29/2021,12:45,1795
12/29/2021,14:45,1838
12/29/2021,16:45,1708
12/29/2021,18:45,1795
12/29/2021,20:45,1795
12/29/2021,22:45,1774
12/30/2021,0:45,1774
12/30/2021,2:45,1817
12/30/2021,4:45,1838
12/30/2021,6:50,1730
12/30/2021,9:00,1730
12/30/2021,10:45,1752
12/30/2021,12:45,1899
12/30/2021,14:45,1774
12/30/2021,17:00,1752
12/30/2021,18:45,1817
12/30/2021,20:45,1774
12/30/2021,22:45,1774
12/31/2021,0:45,1774
12/31/2021,4:45,1838
12/31/2021,6:45,1795
12/31/2021,8:45,1795
12/31/2021,10:45,1795
12/31/2021,12:45,1774
12/31/2021,14:45,1752
12/31/2021,16:45,1858
12/31/2021,20:45,1774
12/31/2021,22:45,1730
1/1/2022,0:45,1774
1/1/2022,2:45,1795
1/1/2022,4:45,1817
1/1/2022,6:45,1795
1/1/2022,8:45,1708
1/1/2022,12:40,1795
1/1/2022,14:45,1752
1/1/2022,16:45,1730
1/1/2022,18:45,1774
1/1/2022,20:45,1774
1/1/2022,22:45,1730
1/2/2022,0:45,1708
1/2/2022,2:45,1752
1/2/2022,4:45,1752
1/2/2022,6:45,1774
1/2/2022,8:45,1752
1/2/2022,10:45,1752
1/2/2022,12:45,1817
1/2/2022,14:45,1752
1/2/2022,16:45,1774
1/2/2022,18:45,1858
1/2/2022,20:45,1858
1/2/2022,22:45,1752
1/3/2022,0:45,1639
1/3/2022,2:45,1752
1/3/2022,4:45,1858
1/3/2022,6:45,1708
1/3/2022,8:45,1774
1/3/2022,12:45,1838
1/3/2022,14:45,1708
1/3/2022,16:45,1795
1/3/2022,18:45,1774
1/3/2022,20:45,1838
1/3/2022,22:45,1774
1/4/2022,0:45,1795
1/4/2022,2:45,1795
1/4/2022,4:45,1838
1/4/2022,6:45,1795
1/4/2022,8:45,1795
1/4/2022,10:45,1752
1/4/2022,12:45,1817
1/4/2022,14:55,1879
1/4/2022,16:45,1752
1/4/2022,18:45,1817
1/4/2022,20:45,1795
1/5/2022,1:00,1838
1/5/2022,4:45,1899
1/5/2022,6:45,1817
1/5/2022,8:45,1817
1/5/2022,10:45,1752
1/5/2022,12:45,1817
1/5/2022,14:45,1817
1/5/2022,18:45,1492
1/5/2022,20:45,1774
1/5/2022,22:45,1838
1/6/2022,0:45,1879
1/6/2022,2:45,1879
